id;timestamp;value;meter_port_id;created;last_modified
83059903;2015-09-20 08:32:46.041+02;-770000;25;2015-09-20 08:32:46.200729+02;2015-09-20 08:32:46.200761+02
83059907;2015-09-20 08:32:49.731+02;136789000;28;2015-09-20 08:32:49.770776+02;2015-09-20 08:32:49.770809+02
83059927;2015-09-20 08:33:06.019+02;-1596000;25;2015-09-20 08:33:06.09039+02;2015-09-20 08:33:06.090427+02
83059936;2015-09-20 08:33:09.73+02;112000;29;2015-09-20 08:33:09.820344+02;2015-09-20 08:33:09.820398+02
83059935;2015-09-20 08:33:09.73+02;136789000;28;2015-09-20 08:33:09.776672+02;2015-09-20 08:33:09.77671+02
83059962;2015-09-20 08:33:26.026+02;46418638000;24;2015-09-20 08:33:26.075084+02;2015-09-20 08:33:26.075118+02
83059973;2015-09-20 08:33:29.737+02;136790000;28;2015-09-20 08:33:29.793285+02;2015-09-20 08:33:29.793317+02
83059985;2015-09-20 08:33:38.464+02;30047000;30;2015-09-20 08:33:38.503685+02;2015-09-20 08:33:38.503719+02
83060007;2015-09-20 08:33:49.732+02;136790000;28;2015-09-20 08:33:49.7707+02;2015-09-20 08:33:49.770733+02
83060028;2015-09-20 08:34:06.03+02;-4090000;25;2015-09-20 08:34:06.184962+02;2015-09-20 08:34:06.184999+02
83060035;2015-09-20 08:34:09.729+02;6000;29;2015-09-20 08:34:09.801995+02;2015-09-20 08:34:09.802029+02
83060062;2015-09-20 08:34:26.041+02;46418638000;24;2015-09-20 08:34:26.086519+02;2015-09-20 08:34:26.086553+02
83060073;2015-09-20 08:34:29.748+02;7000;29;2015-09-20 08:34:29.847984+02;2015-09-20 08:34:29.848019+02
83060072;2015-09-20 08:34:29.748+02;136790000;28;2015-09-20 08:34:29.786719+02;2015-09-20 08:34:29.786752+02
83060085;2015-09-20 08:34:38.477+02;30047000;30;2015-09-20 08:34:38.516892+02;2015-09-20 08:34:38.516925+02
83060101;2015-09-20 08:34:46.024+02;-4117000;25;2015-09-20 08:34:46.128837+02;2015-09-20 08:34:46.128868+02
83060107;2015-09-20 08:34:49.74+02;136790000;28;2015-09-20 08:34:49.778687+02;2015-09-20 08:34:49.778718+02
83060127;2015-09-20 08:35:06.027+02;-4108000;25;2015-09-20 08:35:06.132584+02;2015-09-20 08:35:06.132616+02
83060135;2015-09-20 08:35:09.736+02;7000;29;2015-09-20 08:35:09.808274+02;2015-09-20 08:35:09.808307+02
83060162;2015-09-20 08:35:26.036+02;46418639000;24;2015-09-20 08:35:26.101794+02;2015-09-20 08:35:26.101827+02
83060173;2015-09-20 08:35:29.732+02;7000;29;2015-09-20 08:35:29.864697+02;2015-09-20 08:35:29.864745+02
83060172;2015-09-20 08:35:29.732+02;136790000;28;2015-09-20 08:35:29.7884+02;2015-09-20 08:35:29.788431+02
83060185;2015-09-20 08:35:38.472+02;24000;31;2015-09-20 08:35:38.584247+02;2015-09-20 08:35:38.584281+02
83060184;2015-09-20 08:35:38.472+02;30047000;30;2015-09-20 08:35:38.512098+02;2015-09-20 08:35:38.512131+02
83060201;2015-09-20 08:35:46.025+02;-3698000;25;2015-09-20 08:35:46.132064+02;2015-09-20 08:35:46.132095+02
83060207;2015-09-20 08:35:49.739+02;6000;29;2015-09-20 08:35:49.808883+02;2015-09-20 08:35:49.808915+02
83060227;2015-09-20 08:36:06.108+02;46418639000;24;2015-09-20 08:36:06.174506+02;2015-09-20 08:36:06.174539+02
83060235;2015-09-20 08:36:09.736+02;7000;29;2015-09-20 08:36:09.808912+02;2015-09-20 08:36:09.808945+02
83060250;2015-09-20 08:36:18.468+02;30047000;30;2015-09-20 08:36:18.512025+02;2015-09-20 08:36:18.512058+02
83060263;2015-09-20 08:36:26.025+02;-3690000;25;2015-09-20 08:36:26.147064+02;2015-09-20 08:36:26.147095+02
83060272;2015-09-20 08:36:29.733+02;6000;29;2015-09-20 08:36:29.824611+02;2015-09-20 08:36:29.824646+02
83060284;2015-09-20 08:36:38.466+02;24000;31;2015-09-20 08:36:38.538333+02;2015-09-20 08:36:38.538365+02
83060300;2015-09-20 08:36:46.024+02;46418640000;24;2015-09-20 08:36:46.064636+02;2015-09-20 08:36:46.064671+02
83060307;2015-09-20 08:36:49.737+02;7000;29;2015-09-20 08:36:49.813633+02;2015-09-20 08:36:49.81367+02
83060335;2015-09-20 08:37:09.741+02;6000;29;2015-09-20 08:37:09.814463+02;2015-09-20 08:37:09.814497+02
83060350;2015-09-20 08:37:18.47+02;30047000;30;2015-09-20 08:37:18.530368+02;2015-09-20 08:37:18.530403+02
83060362;2015-09-20 08:37:26.029+02;-4155000;25;2015-09-20 08:37:26.136773+02;2015-09-20 08:37:26.136805+02
83060401;2015-09-20 08:37:46.027+02;-4155000;25;2015-09-20 08:37:46.144516+02;2015-09-20 08:37:46.144557+02
83060400;2015-09-20 08:37:46.027+02;46418640000;24;2015-09-20 08:37:46.070623+02;2015-09-20 08:37:46.070658+02
83060407;2015-09-20 08:37:49.737+02;7000;29;2015-09-20 08:37:49.817538+02;2015-09-20 08:37:49.817574+02
83060406;2015-09-20 08:37:49.737+02;136790000;28;2015-09-20 08:37:49.775274+02;2015-09-20 08:37:49.775304+02
83060415;2015-09-20 08:37:58.474+02;30047000;30;2015-09-20 08:37:58.514664+02;2015-09-20 08:37:58.514695+02
83060435;2015-09-20 08:38:09.748+02;7000;29;2015-09-20 08:38:09.830287+02;2015-09-20 08:38:09.830321+02
83060434;2015-09-20 08:38:09.748+02;136790000;28;2015-09-20 08:38:09.786396+02;2015-09-20 08:38:09.786429+02
83060450;2015-09-20 08:38:18.471+02;24000;31;2015-09-20 08:38:18.546248+02;2015-09-20 08:38:18.546281+02
83060462;2015-09-20 08:38:26.04+02;-3769000;25;2015-09-20 08:38:26.151888+02;2015-09-20 08:38:26.151921+02
83060507;2015-09-20 08:38:49.74+02;7000;29;2015-09-20 08:38:49.821568+02;2015-09-20 08:38:49.8216+02
83060506;2015-09-20 08:38:49.74+02;136790000;28;2015-09-20 08:38:49.776555+02;2015-09-20 08:38:49.776588+02
83060515;2015-09-20 08:38:58.479+02;25000;31;2015-09-20 08:38:58.562133+02;2015-09-20 08:38:58.562169+02
83060514;2015-09-20 08:38:58.479+02;30047000;30;2015-09-20 08:38:58.518656+02;2015-09-20 08:38:58.51871+02
83060535;2015-09-20 08:39:09.751+02;7000;29;2015-09-20 08:39:09.834641+02;2015-09-20 08:39:09.834674+02
83060534;2015-09-20 08:39:09.751+02;136790000;28;2015-09-20 08:39:09.791175+02;2015-09-20 08:39:09.791209+02
83060571;2015-09-20 08:39:29.743+02;136790000;28;2015-09-20 08:39:29.781512+02;2015-09-20 08:39:29.781549+02
83060607;2015-09-20 08:39:49.741+02;7000;29;2015-09-20 08:39:49.827259+02;2015-09-20 08:39:49.827292+02
83060606;2015-09-20 08:39:49.741+02;136790000;28;2015-09-20 08:39:49.781457+02;2015-09-20 08:39:49.781491+02
83060614;2015-09-20 08:39:58.472+02;24000;31;2015-09-20 08:39:58.541154+02;2015-09-20 08:39:58.541185+02
83060634;2015-09-20 08:40:09.737+02;7000;29;2015-09-20 08:40:09.812872+02;2015-09-20 08:40:09.812905+02
83060661;2015-09-20 08:40:26.036+02;46418642000;24;2015-09-20 08:40:26.078939+02;2015-09-20 08:40:26.078974+02
83060671;2015-09-20 08:40:29.744+02;7000;29;2015-09-20 08:40:29.824766+02;2015-09-20 08:40:29.824797+02
83060670;2015-09-20 08:40:29.744+02;136790000;28;2015-09-20 08:40:29.782722+02;2015-09-20 08:40:29.782755+02
83060699;2015-09-20 08:40:46.043+02;46418642000;24;2015-09-20 08:40:46.084311+02;2015-09-20 08:40:46.084344+02
83060706;2015-09-20 08:40:49.741+02;7000;29;2015-09-20 08:40:49.828072+02;2015-09-20 08:40:49.828106+02
83060714;2015-09-20 08:40:58.47+02;24000;31;2015-09-20 08:40:58.631333+02;2015-09-20 08:40:58.631367+02
83060809;2015-09-20 08:41:04+02;4991914000;1297;2015-09-20 08:41:54.945523+02;2015-09-20 08:41:54.945555+02
83060770;2015-09-20 08:41:29.737+02;7000;29;2015-09-20 08:41:29.822516+02;2015-09-20 08:41:29.822573+02
83060769;2015-09-20 08:41:29.737+02;136790000;28;2015-09-20 08:41:29.775645+02;2015-09-20 08:41:29.775695+02
83060783;2015-09-20 08:41:38.469+02;30047000;30;2015-09-20 08:41:38.509287+02;2015-09-20 08:41:38.50932+02
83060799;2015-09-20 08:41:46.035+02;-4048000;25;2015-09-20 08:41:46.11018+02;2015-09-20 08:41:46.110214+02
83060870;2015-09-20 08:42:29.748+02;6000;29;2015-09-20 08:42:29.849145+02;2015-09-20 08:42:29.849178+02
83060869;2015-09-20 08:42:29.748+02;136790000;28;2015-09-20 08:42:29.786059+02;2015-09-20 08:42:29.786115+02
83060883;2015-09-20 08:42:38.505+02;30049000;30;2015-09-20 08:42:38.552918+02;2015-09-20 08:42:38.55295+02
83060900;2015-09-20 08:42:46.052+02;-4062000;25;2015-09-20 08:42:46.177711+02;2015-09-20 08:42:46.177743+02
83060898;2015-09-20 08:42:46.052+02;46418644000;24;2015-09-20 08:42:46.091544+02;2015-09-20 08:42:46.091579+02
83060949;2015-09-20 08:43:18.477+02;30049000;30;2015-09-20 08:43:18.516846+02;2015-09-20 08:43:18.516878+02
83060961;2015-09-20 08:43:26.034+02;-4079000;25;2015-09-20 08:43:26.142309+02;2015-09-20 08:43:26.14234+02
83060969;2015-09-20 08:43:29.743+02;7000;29;2015-09-20 08:43:29.821823+02;2015-09-20 08:43:29.821855+02
83060968;2015-09-20 08:43:29.743+02;136790000;28;2015-09-20 08:43:29.780293+02;2015-09-20 08:43:29.780324+02
83060979;2015-09-20 08:43:37.602+02;21680;289;2015-09-20 08:43:37.644018+02;2015-09-20 08:43:37.644053+02
83061000;2015-09-20 08:43:46.031+02;-4075000;25;2015-09-20 08:43:46.189928+02;2015-09-20 08:43:46.189958+02
83061033;2015-09-20 08:44:09.747+02;136790000;28;2015-09-20 08:44:09.786971+02;2015-09-20 08:44:09.787007+02
83061049;2015-09-20 08:44:18.476+02;122000;31;2015-09-20 08:44:18.553347+02;2015-09-20 08:44:18.553384+02
83061061;2015-09-20 08:44:26.037+02;-4164000;25;2015-09-20 08:44:26.146395+02;2015-09-20 08:44:26.146431+02
83061069;2015-09-20 08:44:29.744+02;7000;29;2015-09-20 08:44:29.839422+02;2015-09-20 08:44:29.839455+02
83061068;2015-09-20 08:44:29.744+02;136791000;28;2015-09-20 08:44:29.793365+02;2015-09-20 08:44:29.793399+02
83061082;2015-09-20 08:44:38.475+02;30052000;30;2015-09-20 08:44:38.513566+02;2015-09-20 08:44:38.5136+02
83061099;2015-09-20 08:44:46.034+02;-4182000;25;2015-09-20 08:44:46.15731+02;2015-09-20 08:44:46.157341+02
83061126;2015-09-20 08:45:06.043+02;46418649000;24;2015-09-20 08:45:06.082327+02;2015-09-20 08:45:06.082362+02
83061133;2015-09-20 08:45:09.751+02;7000;29;2015-09-20 08:45:09.839786+02;2015-09-20 08:45:09.83982+02
83061132;2015-09-20 08:45:09.751+02;136791000;28;2015-09-20 08:45:09.788999+02;2015-09-20 08:45:09.789032+02
83061168;2015-09-20 08:45:29.748+02;7000;29;2015-09-20 08:45:29.826259+02;2015-09-20 08:45:29.82629+02
83061182;2015-09-20 08:45:38.477+02;30054000;30;2015-09-20 08:45:38.517425+02;2015-09-20 08:45:38.517459+02
83061199;2015-09-20 08:45:46.037+02;-3809000;25;2015-09-20 08:45:46.163749+02;2015-09-20 08:45:46.163783+02
83061197;2015-09-20 08:45:46.037+02;46418651000;24;2015-09-20 08:45:46.076771+02;2015-09-20 08:45:46.076828+02
83061226;2015-09-20 08:46:06.054+02;46418651000;24;2015-09-20 08:46:06.096766+02;2015-09-20 08:46:06.0968+02
83061232;2015-09-20 08:46:09.752+02;7000;29;2015-09-20 08:46:09.834408+02;2015-09-20 08:46:09.834441+02
83061231;2015-09-20 08:46:09.752+02;136791000;28;2015-09-20 08:46:09.790792+02;2015-09-20 08:46:09.790826+02
83061249;2015-09-20 08:46:18.482+02;115000;31;2015-09-20 08:46:18.562956+02;2015-09-20 08:46:18.562991+02
83061261;2015-09-20 08:46:26.041+02;-3851000;25;2015-09-20 08:46:26.160306+02;2015-09-20 08:46:26.160339+02
83061260;2015-09-20 08:46:26.041+02;46418651000;24;2015-09-20 08:46:26.080146+02;2015-09-20 08:46:26.080181+02
83061282;2015-09-20 08:46:38.49+02;127000;31;2015-09-20 08:46:38.573947+02;2015-09-20 08:46:38.57398+02
83061281;2015-09-20 08:46:38.49+02;30056000;30;2015-09-20 08:46:38.528399+02;2015-09-20 08:46:38.528433+02
83061299;2015-09-20 08:46:46.037+02;-3809000;25;2015-09-20 08:46:46.163654+02;2015-09-20 08:46:46.163684+02
83061297;2015-09-20 08:46:46.037+02;46418653000;24;2015-09-20 08:46:46.08098+02;2015-09-20 08:46:46.081015+02
83061305;2015-09-20 08:46:49.746+02;7000;29;2015-09-20 08:46:49.829713+02;2015-09-20 08:46:49.829747+02
83061304;2015-09-20 08:46:49.746+02;136791000;28;2015-09-20 08:46:49.78431+02;2015-09-20 08:46:49.784345+02
83061325;2015-09-20 08:47:06.034+02;46418653000;24;2015-09-20 08:47:06.075813+02;2015-09-20 08:47:06.07585+02
83061332;2015-09-20 08:47:09.753+02;7000;29;2015-09-20 08:47:09.837858+02;2015-09-20 08:47:09.837891+02
83061331;2015-09-20 08:47:09.753+02;136791000;28;2015-09-20 08:47:09.793863+02;2015-09-20 08:47:09.793897+02
83061349;2015-09-20 08:47:18.483+02;128000;31;2015-09-20 08:47:18.592608+02;2015-09-20 08:47:18.59264+02
83061360;2015-09-20 08:47:26.042+02;46418653000;24;2015-09-20 08:47:26.081532+02;2015-09-20 08:47:26.081567+02
83061367;2015-09-20 08:47:29.752+02;136791000;28;2015-09-20 08:47:29.790281+02;2015-09-20 08:47:29.790313+02
83061381;2015-09-20 08:47:38.479+02;128000;31;2015-09-20 08:47:38.555316+02;2015-09-20 08:47:38.555358+02
83061399;2015-09-20 08:47:46.038+02;-4297000;25;2015-09-20 08:47:46.170249+02;2015-09-20 08:47:46.17028+02
83061397;2015-09-20 08:47:46.038+02;46418656000;24;2015-09-20 08:47:46.082635+02;2015-09-20 08:47:46.082669+02
83061405;2015-09-20 08:47:49.747+02;7000;29;2015-09-20 08:47:49.829629+02;2015-09-20 08:47:49.829661+02
83061404;2015-09-20 08:47:49.747+02;136791000;28;2015-09-20 08:47:49.785042+02;2015-09-20 08:47:49.785104+02
83061426;2015-09-20 08:48:06.047+02;-4295000;25;2015-09-20 08:48:06.173096+02;2015-09-20 08:48:06.173128+02
83061425;2015-09-20 08:48:06.047+02;46418656000;24;2015-09-20 08:48:06.093796+02;2015-09-20 08:48:06.093829+02
83061431;2015-09-20 08:48:09.754+02;7000;29;2015-09-20 08:48:09.826162+02;2015-09-20 08:48:09.826212+02
83061467;2015-09-20 08:48:29.753+02;136791000;28;2015-09-20 08:48:29.793901+02;2015-09-20 08:48:29.793947+02
83061499;2015-09-20 08:48:46.041+02;-3920000;25;2015-09-20 08:48:46.168297+02;2015-09-20 08:48:46.16833+02
83061497;2015-09-20 08:48:46.041+02;46418658000;24;2015-09-20 08:48:46.082892+02;2015-09-20 08:48:46.082927+02
83061505;2015-09-20 08:48:49.752+02;7000;29;2015-09-20 08:48:49.84092+02;2015-09-20 08:48:49.840954+02
83061504;2015-09-20 08:48:49.752+02;136791000;28;2015-09-20 08:48:49.791997+02;2015-09-20 08:48:49.792031+02
83061531;2015-09-20 08:49:09.749+02;7000;29;2015-09-20 08:49:09.851284+02;2015-09-20 08:49:09.851317+02
83061567;2015-09-20 08:49:29.757+02;136791000;28;2015-09-20 08:49:29.797461+02;2015-09-20 08:49:29.797494+02
83061599;2015-09-20 08:49:46.044+02;-3941000;25;2015-09-20 08:49:46.177802+02;2015-09-20 08:49:46.177837+02
83061597;2015-09-20 08:49:46.044+02;46418661000;24;2015-09-20 08:49:46.087119+02;2015-09-20 08:49:46.087156+02
83061604;2015-09-20 08:49:49.753+02;7000;29;2015-09-20 08:49:49.842408+02;2015-09-20 08:49:49.842446+02
83061603;2015-09-20 08:49:49.753+02;136791000;28;2015-09-20 08:49:49.792145+02;2015-09-20 08:49:49.79218+02
83061625;2015-09-20 08:50:06.049+02;-3960000;25;2015-09-20 08:50:06.121339+02;2015-09-20 08:50:06.121371+02
83061631;2015-09-20 08:50:09.799+02;7000;29;2015-09-20 08:50:09.871758+02;2015-09-20 08:50:09.871792+02
83061667;2015-09-20 08:50:29.756+02;136791000;28;2015-09-20 08:50:29.797523+02;2015-09-20 08:50:29.797558+02
83061740;2015-09-20 08:50:39+02;619;1285;2015-09-20 08:51:14.685583+02;2015-09-20 08:51:14.685614+02
83061739;2015-09-20 08:50:39+02;10013;1284;2015-09-20 08:51:14.640756+02;2015-09-20 08:51:14.640787+02
83061698;2015-09-20 08:50:46.035+02;-4373000;25;2015-09-20 08:50:46.163751+02;2015-09-20 08:50:46.163782+02
83061704;2015-09-20 08:50:49.768+02;6000;29;2015-09-20 08:50:49.851884+02;2015-09-20 08:50:49.851918+02
83061703;2015-09-20 08:50:49.768+02;136791000;28;2015-09-20 08:50:49.807625+02;2015-09-20 08:50:49.807661+02
83061767;2015-09-20 08:51:29.755+02;7000;29;2015-09-20 08:51:29.827613+02;2015-09-20 08:51:29.827645+02
83061797;2015-09-20 08:51:46.062+02;-4390000;25;2015-09-20 08:51:46.133012+02;2015-09-20 08:51:46.133059+02
83061803;2015-09-20 08:51:49.76+02;7000;29;2015-09-20 08:51:49.831944+02;2015-09-20 08:51:49.831975+02
83061813;2015-09-20 08:51:58.487+02;30066000;30;2015-09-20 08:51:58.524969+02;2015-09-20 08:51:58.525002+02
83061830;2015-09-20 08:52:09.757+02;136791000;28;2015-09-20 08:52:09.796763+02;2015-09-20 08:52:09.796797+02
83061848;2015-09-20 08:52:18.485+02;30067000;30;2015-09-20 08:52:18.525565+02;2015-09-20 08:52:18.5256+02
83061867;2015-09-20 08:52:29.752+02;7000;29;2015-09-20 08:52:29.838222+02;2015-09-20 08:52:29.838289+02
83061866;2015-09-20 08:52:29.752+02;136791000;28;2015-09-20 08:52:29.791984+02;2015-09-20 08:52:29.79202+02
83061969;2015-09-20 08:52:40+02;4991924000;1297;2015-09-20 08:53:31.122811+02;2015-09-20 08:53:31.122844+02
83061968;2015-09-20 08:52:40+02;235454;1288;2015-09-20 08:53:30.699098+02;2015-09-20 08:53:30.69913+02
83061903;2015-09-20 08:52:49.761+02;7000;29;2015-09-20 08:52:49.844619+02;2015-09-20 08:52:49.844652+02
83061902;2015-09-20 08:52:49.761+02;136791000;28;2015-09-20 08:52:49.798362+02;2015-09-20 08:52:49.798397+02
83061913;2015-09-20 08:52:58.49+02;30068000;30;2015-09-20 08:52:58.529138+02;2015-09-20 08:52:58.52917+02
83061925;2015-09-20 08:53:06.076+02;-4470000;25;2015-09-20 08:53:06.21162+02;2015-09-20 08:53:06.211655+02
83061930;2015-09-20 08:53:09.758+02;7000;29;2015-09-20 08:53:09.829067+02;2015-09-20 08:53:09.829099+02
83061948;2015-09-20 08:53:18.487+02;119000;31;2015-09-20 08:53:18.567535+02;2015-09-20 08:53:18.567568+02
83061947;2015-09-20 08:53:18.487+02;30068000;30;2015-09-20 08:53:18.525002+02;2015-09-20 08:53:18.525035+02
83061967;2015-09-20 08:53:29.755+02;7000;29;2015-09-20 08:53:29.868538+02;2015-09-20 08:53:29.868573+02
83061966;2015-09-20 08:53:29.755+02;136791000;28;2015-09-20 08:53:29.792126+02;2015-09-20 08:53:29.792185+02
83061980;2015-09-20 08:53:38.484+02;30069000;30;2015-09-20 08:53:38.521882+02;2015-09-20 08:53:38.521914+02
83061997;2015-09-20 08:53:46.045+02;-4487000;25;2015-09-20 08:53:46.157564+02;2015-09-20 08:53:46.157612+02
83062002;2015-09-20 08:53:49.762+02;136791000;28;2015-09-20 08:53:49.801023+02;2015-09-20 08:53:49.801055+02
83062013;2015-09-20 08:53:58.491+02;30070000;30;2015-09-20 08:53:58.528376+02;2015-09-20 08:53:58.52844+02
83062030;2015-09-20 08:54:09.759+02;7000;29;2015-09-20 08:54:09.836664+02;2015-09-20 08:54:09.836696+02
83062048;2015-09-20 08:54:18.488+02;123000;31;2015-09-20 08:54:18.582711+02;2015-09-20 08:54:18.582747+02
83062047;2015-09-20 08:54:18.488+02;30070000;30;2015-09-20 08:54:18.533832+02;2015-09-20 08:54:18.533874+02
83062060;2015-09-20 08:54:26.039+02;-4514000;25;2015-09-20 08:54:26.177149+02;2015-09-20 08:54:26.17718+02
83062059;2015-09-20 08:54:26.039+02;46418670000;24;2015-09-20 08:54:26.078703+02;2015-09-20 08:54:26.078738+02
83062066;2015-09-20 08:54:29.757+02;136791000;28;2015-09-20 08:54:29.798511+02;2015-09-20 08:54:29.798547+02
83062080;2015-09-20 08:54:38.497+02;30071000;30;2015-09-20 08:54:38.536501+02;2015-09-20 08:54:38.536535+02
83062151;2015-09-20 08:54:40+02;920;1291;2015-09-20 08:55:21.786317+02;2015-09-20 08:55:21.786352+02
83062150;2015-09-20 08:54:40+02;236892;1286;2015-09-20 08:55:21.507915+02;2015-09-20 08:55:21.507949+02
83062102;2015-09-20 08:54:49.756+02;7000;29;2015-09-20 08:54:49.828078+02;2015-09-20 08:54:49.828112+02
83062113;2015-09-20 08:54:58.495+02;30072000;30;2015-09-20 08:54:58.535658+02;2015-09-20 08:54:58.535689+02
83062147;2015-09-20 08:55:18.483+02;30072000;30;2015-09-20 08:55:18.548482+02;2015-09-20 08:55:18.548513+02
83062159;2015-09-20 08:55:26.052+02;46418672000;24;2015-09-20 08:55:26.092212+02;2015-09-20 08:55:26.092248+02
83062166;2015-09-20 08:55:29.762+02;136791000;28;2015-09-20 08:55:29.801938+02;2015-09-20 08:55:29.801989+02
83062180;2015-09-20 08:55:38.488+02;123000;31;2015-09-20 08:55:38.572865+02;2015-09-20 08:55:38.572898+02
83062179;2015-09-20 08:55:38.488+02;30073000;30;2015-09-20 08:55:38.52668+02;2015-09-20 08:55:38.526712+02
83062202;2015-09-20 08:55:49.759+02;6000;29;2015-09-20 08:55:49.830244+02;2015-09-20 08:55:49.830295+02
83062213;2015-09-20 08:55:58.486+02;123000;31;2015-09-20 08:55:58.558739+02;2015-09-20 08:55:58.558774+02
83062247;2015-09-20 08:56:18.493+02;124000;31;2015-09-20 08:56:18.569428+02;2015-09-20 08:56:18.569463+02
83062266;2015-09-20 08:56:29.763+02;7000;29;2015-09-20 08:56:29.857418+02;2015-09-20 08:56:29.857452+02
83062265;2015-09-20 08:56:29.763+02;136791000;28;2015-09-20 08:56:29.802073+02;2015-09-20 08:56:29.802108+02
83062280;2015-09-20 08:56:38.492+02;123000;31;2015-09-20 08:56:38.575396+02;2015-09-20 08:56:38.57543+02
83062279;2015-09-20 08:56:38.492+02;30075000;30;2015-09-20 08:56:38.530023+02;2015-09-20 08:56:38.530055+02
83062297;2015-09-20 08:56:46.131+02;-4154000;25;2015-09-20 08:56:46.221966+02;2015-09-20 08:56:46.221999+02
83062302;2015-09-20 08:56:49.772+02;7000;29;2015-09-20 08:56:49.845162+02;2015-09-20 08:56:49.845197+02
83062347;2015-09-20 08:57:18.488+02;123000;31;2015-09-20 08:57:18.596681+02;2015-09-20 08:57:18.596716+02
83062346;2015-09-20 08:57:18.488+02;30076000;30;2015-09-20 08:57:18.527754+02;2015-09-20 08:57:18.527787+02
83062365;2015-09-20 08:57:29.766+02;136791000;28;2015-09-20 08:57:29.825106+02;2015-09-20 08:57:29.825138+02
83062379;2015-09-20 08:57:38.487+02;124000;31;2015-09-20 08:57:38.55769+02;2015-09-20 08:57:38.557722+02
83062397;2015-09-20 08:57:46.054+02;-4268000;25;2015-09-20 08:57:46.247085+02;2015-09-20 08:57:46.247118+02
83062412;2015-09-20 08:57:58.492+02;30077000;30;2015-09-20 08:57:58.529988+02;2015-09-20 08:57:58.530022+02
83062429;2015-09-20 08:58:09.76+02;136791000;28;2015-09-20 08:58:09.798506+02;2015-09-20 08:58:09.798539+02
83062447;2015-09-20 08:58:18.489+02;125000;31;2015-09-20 08:58:18.616999+02;2015-09-20 08:58:18.617034+02
83062445;2015-09-20 08:58:18.489+02;30077000;30;2015-09-20 08:58:18.527289+02;2015-09-20 08:58:18.527324+02
83062459;2015-09-20 08:58:26.058+02;-3931000;25;2015-09-20 08:58:26.173641+02;2015-09-20 08:58:26.173686+02
83062458;2015-09-20 08:58:26.058+02;46418679000;24;2015-09-20 08:58:26.097918+02;2015-09-20 08:58:26.097953+02
83062465;2015-09-20 08:58:29.766+02;7000;29;2015-09-20 08:58:29.848764+02;2015-09-20 08:58:29.848797+02
